Epoch: [0][8900/14161]	Batch Time 0.317 (0.324)	Data Load Time 0.030 (0.033)	Loss 3.3972 (3.6577)	Top-5 Accuracy 68.421 (66.411)
Epoch: [0][9000/14161]	Batch Time 0.322 (0.324)	Data Load Time 0.029 (0.033)	Loss 3.3860 (3.6535)	Top-5 Accuracy 71.812 (66.467)
Epoch: [0][9100/14161]	Batch Time 0.313 (0.324)	Data Load Time 0.023 (0.033)	Loss 3.4560 (3.6494)	Top-5 Accuracy 70.199 (66.521)
Epoch: [0][9200/14161]	Batch Time 0.333 (0.324)	Data Load Time 0.032 (0.033)	Loss 3.3948 (3.6456)	Top-5 Accuracy 70.563 (66.573)
Epoch: [0][9300/14161]	Batch Time 0.315 (0.324)	Data Load Time 0.030 (0.032)	Loss 3.5541 (3.6421)	Top-5 Accuracy 67.706 (66.620)
Epoch: [0][9400/14161]	Batch Time 0.317 (0.324)	Data Load Time 0.031 (0.032)	Loss 3.1503 (3.6380)	Top-5 Accuracy 72.668 (66.671)
Epoch: [0][9500/14161]	Batch Time 0.308 (0.324)	Data Load Time 0.022 (0.032)	Loss 3.2851 (3.6339)	Top-5 Accuracy 70.678 (66.721)
Epoch: [0][9600/14161]	Batch Time 0.318 (0.324)	Data Load Time 0.032 (0.032)	Loss 3.6638 (3.6302)	Top-5 Accuracy 62.584 (66.768)
Epoch: [0][9700/14161]	Batch Time 0.322 (0.324)	Data Load Time 0.029 (0.032)	Loss 3.2203 (3.6265)	Top-5 Accuracy 71.116 (66.815)
Epoch: [0][9800/14161]	Batch Time 0.314 (0.324)	Data Load Time 0.030 (0.032)	Loss 3.3872 (3.6228)	Top-5 Accuracy 70.264 (66.867)
Epoch: [0][9900/14161]	Batch Time 0.321 (0.324)	Data Load Time 0.024 (0.032)	Loss 3.3000 (3.6190)	Top-5 Accuracy 72.187 (66.914)
Epoch: [0][10000/14161]	Batch Time 0.316 (0.324)	Data Load Time 0.031 (0.032)	Loss 3.2291 (3.6153)	Top-5 Accuracy 72.588 (66.962)
Epoch: [0][10100/14161]	Batch Time 0.316 (0.324)	Data Load Time 0.029 (0.032)	Loss 3.2984 (3.6118)	Top-5 Accuracy 69.165 (67.008)
Epoch: [0][10200/14161]	Batch Time 0.355 (0.324)	Data Load Time 0.031 (0.032)	Loss 3.5427 (3.6083)	Top-5 Accuracy 67.216 (67.055)
Epoch: [0][10300/14161]	Batch Time 0.315 (0.324)	Data Load Time 0.029 (0.032)	Loss 3.2051 (3.6047)	Top-5 Accuracy 70.276 (67.102)
Epoch: [0][10400/14161]	Batch Time 0.313 (0.324)	Data Load Time 0.029 (0.032)	Loss 3.0508 (3.6013)	Top-5 Accuracy 72.707 (67.146)
Epoch: [0][10500/14161]	Batch Time 0.311 (0.324)	Data Load Time 0.029 (0.032)	Loss 3.2278 (3.5980)	Top-5 Accuracy 71.812 (67.187)
Epoch: [0][10600/14161]	Batch Time 0.320 (0.324)	Data Load Time 0.031 (0.032)	Loss 3.5705 (3.5948)	Top-5 Accuracy 69.528 (67.230)
Epoch: [0][10700/14161]	Batch Time 0.323 (0.324)	Data Load Time 0.032 (0.032)	Loss 3.1311 (3.5917)	Top-5 Accuracy 71.429 (67.270)
Epoch: [0][10800/14161]	Batch Time 0.309 (0.324)	Data Load Time 0.030 (0.032)	Loss 3.1856 (3.5882)	Top-5 Accuracy 72.184 (67.315)
Epoch: [0][10900/14161]	Batch Time 0.313 (0.324)	Data Load Time 0.030 (0.032)	Loss 3.4509 (3.5847)	Top-5 Accuracy 68.018 (67.362)
Epoch: [0][11000/14161]	Batch Time 0.327 (0.324)	Data Load Time 0.031 (0.032)	Loss 3.1389 (3.5813)	Top-5 Accuracy 74.459 (67.407)
Epoch: [0][11100/14161]	Batch Time 0.325 (0.324)	Data Load Time 0.030 (0.032)	Loss 3.5026 (3.5784)	Top-5 Accuracy 67.722 (67.443)
Epoch: [0][11200/14161]	Batch Time 0.307 (0.323)	Data Load Time 0.023 (0.032)	Loss 2.9521 (3.5751)	Top-5 Accuracy 74.393 (67.487)
Epoch: [0][11300/14161]	Batch Time 0.323 (0.323)	Data Load Time 0.030 (0.032)	Loss 2.9893 (3.5720)	Top-5 Accuracy 74.554 (67.528)
Epoch: [0][11400/14161]	Batch Time 0.314 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.2879 (3.5689)	Top-5 Accuracy 70.000 (67.568)
Epoch: [0][11500/14161]	Batch Time 0.313 (0.323)	Data Load Time 0.028 (0.032)	Loss 3.3288 (3.5660)	Top-5 Accuracy 71.300 (67.606)
Epoch: [0][11600/14161]	Batch Time 0.323 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.0874 (3.5631)	Top-5 Accuracy 74.388 (67.644)
Epoch: [0][11700/14161]	Batch Time 0.314 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.1514 (3.5602)	Top-5 Accuracy 70.763 (67.683)
Epoch: [0][11800/14161]	Batch Time 0.316 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.0124 (3.5574)	Top-5 Accuracy 74.779 (67.720)
Epoch: [0][11900/14161]	Batch Time 0.324 (0.323)	Data Load Time 0.029 (0.032)	Loss 2.9505 (3.5543)	Top-5 Accuracy 74.837 (67.760)
Epoch: [0][12000/14161]	Batch Time 0.319 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.1961 (3.5514)	Top-5 Accuracy 70.989 (67.797)
Epoch: [0][12100/14161]	Batch Time 0.319 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.4710 (3.5487)	Top-5 Accuracy 68.831 (67.832)
Epoch: [0][12200/14161]	Batch Time 0.319 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.1842 (3.5456)	Top-5 Accuracy 71.523 (67.871)
Epoch: [0][12300/14161]	Batch Time 0.320 (0.323)	Data Load Time 0.030 (0.032)	Loss 2.9462 (3.5427)	Top-5 Accuracy 77.354 (67.909)
Epoch: [0][12400/14161]	Batch Time 0.317 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.2149 (3.5401)	Top-5 Accuracy 71.397 (67.943)
Epoch: [0][12500/14161]	Batch Time 0.314 (0.323)	Data Load Time 0.028 (0.032)	Loss 3.5844 (3.5372)	Top-5 Accuracy 65.086 (67.982)
Epoch: [0][12600/14161]	Batch Time 0.376 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.2693 (3.5348)	Top-5 Accuracy 71.285 (68.015)
Epoch: [0][12700/14161]	Batch Time 0.314 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.0993 (3.5318)	Top-5 Accuracy 74.890 (68.055)
Epoch: [0][12800/14161]	Batch Time 0.316 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.2561 (3.5291)	Top-5 Accuracy 69.318 (68.090)
Epoch: [0][12900/14161]	Batch Time 0.320 (0.323)	Data Load Time 0.028 (0.032)	Loss 3.1246 (3.5266)	Top-5 Accuracy 72.467 (68.122)
Epoch: [0][13000/14161]	Batch Time 0.328 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.0231 (3.5239)	Top-5 Accuracy 74.670 (68.156)
Epoch: [0][13100/14161]	Batch Time 0.314 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.3217 (3.5212)	Top-5 Accuracy 71.163 (68.189)
Epoch: [0][13200/14161]	Batch Time 0.310 (0.323)	Data Load Time 0.029 (0.032)	Loss 3.0579 (3.5185)	Top-5 Accuracy 72.767 (68.224)
Epoch: [0][13300/14161]	Batch Time 0.312 (0.323)	Data Load Time 0.027 (0.032)	Loss 3.0540 (3.5159)	Top-5 Accuracy 73.617 (68.258)
Epoch: [0][13400/14161]	Batch Time 0.319 (0.323)	Data Load Time 0.030 (0.032)	Loss 3.1490 (3.5135)	Top-5 Accuracy 74.249 (68.291)
Epoch: [0][13500/14161]	Batch Time 0.318 (0.323)	Data Load Time 0.029 (0.031)	Loss 3.4521 (3.5112)	Top-5 Accuracy 66.379 (68.321)
Epoch: [0][13600/14161]	Batch Time 0.317 (0.323)	Data Load Time 0.029 (0.031)	Loss 3.2224 (3.5089)	Top-5 Accuracy 73.840 (68.350)
Epoch: [0][13700/14161]	Batch Time 0.310 (0.323)	Data Load Time 0.021 (0.031)	Loss 3.1480 (3.5064)	Top-5 Accuracy 72.473 (68.383)
Epoch: [0][13800/14161]	Batch Time 0.310 (0.323)	Data Load Time 0.027 (0.031)	Loss 3.2564 (3.5041)	Top-5 Accuracy 71.762 (68.412)
Epoch: [0][13900/14161]	Batch Time 0.315 (0.323)	Data Load Time 0.029 (0.031)	Loss 3.5632 (3.5019)	Top-5 Accuracy 66.667 (68.442)
Epoch: [0][14000/14161]	Batch Time 0.316 (0.323)	Data Load Time 0.030 (0.031)	Loss 3.1497 (3.4995)	Top-5 Accuracy 73.060 (68.473)
Epoch: [0][14100/14161]	Batch Time 0.356 (0.323)	Data Load Time 0.028 (0.031)	Loss 3.4065 (3.4971)	Top-5 Accuracy 69.397 (68.504)
Validation: [0/625]	Batch Time 0.148 (0.148)	Loss 2.7877 (2.7877)	Top-5 Accuracy 77.731 (77.731)
Validation: [100/625]	Batch Time 0.128 (0.130)	Loss 3.1577 (3.0488)	Top-5 Accuracy 74.945 (74.088)
Validation: [200/625]	Batch Time 0.120 (0.127)	Loss 2.6387 (3.0540)	Top-5 Accuracy 80.123 (74.095)
Validation: [300/625]	Batch Time 0.119 (0.126)	Loss 3.0665 (3.0535)	Top-5 Accuracy 73.856 (74.065)
Validation: [400/625]	Batch Time 0.124 (0.125)	Loss 3.0133 (3.0526)	Top-5 Accuracy 71.645 (74.088)
Validation: [500/625]	Batch Time 0.116 (0.125)	Loss 3.0449 (3.0595)	Top-5 Accuracy 75.450 (74.032)
Validation: [600/625]	Batch Time 0.121 (0.124)	Loss 3.2560 (3.0581)	Top-5 Accuracy 70.946 (74.076)

 * LOSS - 3.060, TOP-5 ACCURACY - 74.052, BLEU-4 - 0.21367165263450813, CIDEr - 0.771631843212279

Epoch: [1][0/14161]	Batch Time 0.333 (0.333)	Data Load Time 0.036 (0.036)	Loss 3.2017 (3.2017)	Top-5 Accuracy 72.222 (72.222)
Epoch: [1][100/14161]	Batch Time 0.332 (0.322)	Data Load Time 0.030 (0.030)	Loss 3.1886 (3.1262)	Top-5 Accuracy 73.094 (73.501)
Epoch: [1][200/14161]	Batch Time 0.313 (0.321)	Data Load Time 0.029 (0.029)	Loss 3.6433 (3.1166)	Top-5 Accuracy 65.455 (73.520)
Epoch: [1][300/14161]	Batch Time 0.308 (0.321)	Data Load Time 0.024 (0.029)	Loss 3.0617 (3.1088)	Top-5 Accuracy 73.233 (73.507)
Epoch: [1][400/14161]	Batch Time 0.313 (0.321)	Data Load Time 0.030 (0.029)	Loss 2.9804 (3.0981)	Top-5 Accuracy 75.000 (73.662)
Epoch: [1][500/14161]	Batch Time 0.315 (0.320)	Data Load Time 0.031 (0.029)	Loss 3.0376 (3.0964)	Top-5 Accuracy 76.573 (73.685)
Epoch: [1][600/14161]	Batch Time 0.322 (0.320)	Data Load Time 0.030 (0.029)	Loss 3.1329 (3.0968)	Top-5 Accuracy 71.915 (73.651)
Epoch: [1][700/14161]	Batch Time 0.322 (0.320)	Data Load Time 0.030 (0.029)	Loss 3.2213 (3.0968)	Top-5 Accuracy 71.795 (73.655)
Epoch: [1][800/14161]	Batch Time 0.314 (0.320)	Data Load Time 0.030 (0.029)	Loss 3.0494 (3.0971)	Top-5 Accuracy 74.017 (73.646)
Epoch: [1][900/14161]	Batch Time 0.319 (0.320)	Data Load Time 0.029 (0.029)	Loss 3.0925 (3.0982)	Top-5 Accuracy 73.009 (73.646)
Epoch: [1][1000/14161]	Batch Time 0.317 (0.320)	Data Load Time 0.032 (0.029)	Loss 3.0141 (3.1009)	Top-5 Accuracy 75.110 (73.605)
Epoch: [1][1100/14161]	Batch Time 0.331 (0.320)	Data Load Time 0.030 (0.029)	Loss 3.0562 (3.1008)	Top-5 Accuracy 75.840 (73.600)
Epoch: [1][1200/14161]	Batch Time 0.319 (0.320)	Data Load Time 0.027 (0.029)	Loss 3.0945 (3.1012)	Top-5 Accuracy 75.930 (73.595)
Epoch: [1][1300/14161]	Batch Time 0.316 (0.320)	Data Load Time 0.030 (0.029)	Loss 3.0254 (3.0998)	Top-5 Accuracy 75.116 (73.600)
Epoch: [1][1400/14161]	Batch Time 0.305 (0.320)	Data Load Time 0.022 (0.029)	Loss 3.1633 (3.0994)	Top-5 Accuracy 73.121 (73.609)
Epoch: [1][1500/14161]	Batch Time 0.322 (0.320)	Data Load Time 0.031 (0.029)	Loss 2.9084 (3.0970)	Top-5 Accuracy 75.906 (73.637)
